_SRª_CAMILA_DO_BANCO_BANPARA;"_SRª_CAMILA_DO_BANCO_BANPARA_LIGOU_PARA_FALAR_COM_O_SRº_FRANCISCO_DA_SESPA_E_EU_REPASSEI_A_LIGAÇÃO_PARA_O_MESMO.
.";RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;_SRª_CAMILA_DO_BANCO_BANPARA;20/09/2016__16:00:00;carlossilva;
SRª_ALBA_DE_CAPANEMA_;SRª_ALBA_DE_CAPANEMA_LIGOU_PARA_FALAR_COM_O_SRº_FRANCISCO_DA_SESPA_E_EU_REPASSEI_A_LIGAÇÃO_PARA_O_MESMO.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_ALBA_DE_CAPANEMA_;20/09/2016__16:03:00;carlossilva;
SRª_SUELEM_DO_HOSPITAL_GALILEU_;SRª_SUELEM_DO_HOSPITAL_GALILEU_LIGOU_PARA_FALAR_COMA_SRª_TEREZA_DA_SIAH_E_EU_REPASSEI_A_LIGAÇÃO_PARA_A_MESMA.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_SUELEM_DO_HOSPITAL_GALILEU_;20/09/2016__16:05:00;carlossilva;
GALILEU;ENFERMEIRA_SUELLEN_LIGOU_PRA_FALAR_A_RESPEITO_DA_PACIENTE_MARIA_DE_FÁTIMA_PINHO_LOBATO_SE_TÍNHAMOS_ALGUMA_POSIÇÃO_A_RESPEITO,_PEDI_QUE_LIGA-SE_PARA_O_JEAN_BITAR_PRA_FALAR_COM_A_ENFERMEIRA_OU_O_MÉDICO_PRA_MAIS_INFORMAÇÕES_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_PUBLICO_ESTADUAL_GALILEU;;20/09/2016__16:12:00;tereza.brito;
SRª_CLAUDECIRA_DO_HOSPITAL_DAS_CLINICAS;SRª_CLAUDECIRA_DO_HOSPITAL_DAS_CLINICAS_LIGOU_PARA_SABER_REFERENTE_A_PACIENTES_QUE_ESTAVAM_CADASTRADO_NO_SISTEMA_SER_E_EU_REPASSEI_ALGUMAS_INFORMAÇÕES_A_MESMA.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_CLAUDECIRA_DO_HOSPITAL_DAS_CLINICAS;20/09/2016__16:15:00;carlossilva;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;LIGUEI_E_FALEI_COM_A_ENFERMEIRA_SUELLEN,_PEDI_PRA_FALAR_COM_A_ANE,_MAS_ELA_INFORMOU_QUE_A_ANE_É_DO_METROPOLITANO_.;DISCADA;HOSPITAL_PUBLICO_ESTADUAL_GALILEU;;Central_Estadual_de_Regulação;;20/09/2016__16:24:00;tereza.brito;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;LIGUEI_E_FALEI_COM_A_ANE_SOBRE_O_PACIENTE_ROBENILSON_SANTANA_DE_ALMEIDA_QUE_PRECISA_SER_TRANSFERIDO_PARA_O_GALILEU,_ELA_EXPLICOU_QUE_PRECISA_CADASTRAR_NO_SISTEMA_PRA_UMA_CONSULTA_AMBULATORIAL,_MAS_CAIU_A_LIGAÇÃO_.;DISCADA;HOSPITAL_METROPOLITANO_DE_URGENCIA_E_EMERGENCIA;;Central_Estadual_de_Regulação;;20/09/2016__16:32:00;tereza.brito;
SRª_SOLANGE_DE_RONDON_DO_PARÁ;SRª_SOLANGE_DE_RONDON_DO_PARÁ_LIGOU_PARA_PEDIR_PARA_REGULAR_UM_PACIENTE_PARA_O_HOSPITAL_REGIONAL_DE_PARAGOMINAS_MAIS_NÃO_FOI_POIS_NÃO_TEM_LEITO_DE_UTI_ADULTO_DISPONÍVEL_NO_MOMENTO_NO_HOSPITAL.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_SOLANGE_DE_RONDON_DO_PARÁ;20/09/2016__16:37:00;carlossilva;
REGULAÇÃO_METROPOLITANO;PASSANDO_LIGAÇÃO_PARA_A_TEREZA;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_METROPOLITANO_DE_URGENCIA_E_EMERGENCIA;;20/09/2016__15:43:00;gabriellima;
OPERADOR_CARLOS_AUGUSTO_SIAH;FIZ_UMA_LIGAÇÃO_PARA_A_SRª_SOLANGE__DA_REGULAÇÃO_DE_RONDON_DO_PARÁ_E_REPASSEI_ALGUMAS_INFORMAÇÕES_REFERENTE_A_PACIENTES_CADASTRADO_NO_SISTEMA_SER.;DISCADA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;OPERADOR_CARLOS_AUGUSTO_SIAH;20/09/2016__16:43:00;carlossilva;
METROPOLITANO;OPERADOR_GABRIEL_TRANSFERIU_A_LIGAÇÃO_DA_ANE_PRA_FALAR_DO_PACIENTE_ROBENILSON_SANTANA_DE_ALMEIDA,_ELA_INFORMOU_QUE_A_CONSULTA_FOI_MARCADA_PARA_O_DIA_10/10/16_AS_08:00_HS_POR_ORDEM_DE_CHEGADA,_QUE_PRECISA_APRESENTAR_RG,CNS_E_COMPROVANTE_DE_RESIDENCIA_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_METROPOLITANO_DE_URGENCIA_E_EMERGENCIA;;20/09/2016__17:14:00;tereza.brito;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;"LIGUEI_E_FALEI_COM_A_ENFERMEIRA_ELIANE_SOBRE_O_PACIENTE_ROBENILSON_SANTANA_DE_ALMEIDA,_INFORMEI_QUE_A_CONSULTA_ESTA_MARCADA_PARA_O_DIA_10/10/16_AS_08:00_HS_POR_ORDEM_DE_CHEGADA_E_PRA_APRESENTAR_RG;CNS_E_COMPROVANTE_DE_RESIDENCIA_.";DISCADA;HOSPITAL_REGIONAL_DE_TUCURUI;;Central_Estadual_de_Regulação;;20/09/2016__17:20:00;tereza.brito;
UPA_PARAGOMINAS_;CLAUDIA_LIGOU_PEDINDO_PRA_DIRECIONAR_A_PACIENTE_MARIA_ALZENIR_RODRIGUES_DOS_SANTOS_PARA_O_REGIONAL_DE_PARAGOMINAS_.;RECEBIDA;HOSPITAL_REGIONAL_PUBLICO_DO_LESTE_(Paragominas);;UPA_PARAGOMINAS;;20/09/2016__17:36:00;tereza.brito;
ASSISTENTE_SOCIAL_KARLIANA_DA_REGULAÇÃO_DE_CAMETÁ;RECEBI_UMA_LIGAÇÃO_DA_ASSISTENTE_SOCIAL_KARLIANA_DA_REGULAÇÃO_DE_CAMETÁ_E_QUANDO_ESTAVA_FALANDO_COM_A_MESMA_A_LIGAÇÃO_CAIU.;RECEBIDA;OUTROS;ASSISTENTE_SOCIAL_KARLIANA_DA_REGULAÇÃO_DE_CAMETÁ;OUTROS;ASSISTENTE_SOCIAL_KARLIANA_DA_REGULAÇÃO_DE_CAMETÁ;20/09/2016__17:52:00;carlossilva;
DRª_ANA_PRISCILA_DA_REGULAÇÃO_DE_MARABÁ;DRª_ANA_PRISCILA_DA_REGULAÇÃO_DE_MARABÁ_LIGOU_PARA_SABER_REFERENTE_AO_SISTEMA_SISREG_E_REPASSEI_A_MESMA_QUE_SÓ_AMANHÃ_PELA_PARTE_DA_MANHÃ_E_ELA_FICOU_DE_RETORNAR_A_LIGAÇÃO.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;DRª_ANA_PRISCILA_DA_REGULAÇÃO_DE_MARABÁ;20/09/2016__18:29:00;carlossilva;
EU_MÁRCIA_;fui_atender_a_ligação_por_2_vezes_ninguém_falava_nada_e_depois_caiu_a_ligação_;RECEBIDA;OUTROS;OUTROS;Central_Estadual_de_Regulação;;20/09/2016__18:43:00;marcia.santos;
LUIZ;LIGANDO__PARA_RECLAMAR_DO_DERE,_QUE_NÃO_CONSEGUI_LIGAR._LIGANDO_PARA_PEDIR_OUTRO_NUMERO;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;BREVES;21/09/2016__07:53:00;glaucy.trindade;
LUIZ;LIGANDO__PARA_RECLAMAR_DO_DERE,_QUE_NÃO_CONSEGUI_LIGAR._LIGANDO_PARA_PEDIR_OUTRO_NUMERO;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;BREVES;21/09/2016__07:53:00;glaucy.trindade;
CAMILA;LIGANDO_PARA_O_MARCELO_SESPA;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;DOM_ELISEU;21/09/2016__08:22:00;glaucy.trindade;
UPA_DAICO;KARLIANE_LIGOU_PERGUNTANDO_SE_É_PRA_ATUALIZAR_O_QUADRO_CLINICO_DO_PACIENTE_MIGUEL_GONÇALVES_MESCOUTO,_INFORMEI_QUE_PRECISA_PARA_ACOMPANHAMENTO_DO_MÉDICOS_REGULADORES_PRA_SABER_A_EVOLUÇÃO_CLINICA_.;RECEBIDA;Central_Estadual_de_Regulação;;UPA_DAICO;;21/09/2016__08:30:00;tereza.brito;
REGULAÇÃO_PARA_HÍTALO_LIMA_XAVIER_DA_SILVA;A_ASSISTENTE_SOCIAL__MARINES_DA_UPA_DE_CAPANEMA_ENTROU_EM_CONTATO_PARA_SOLICITAR_QUE_O_PACIENTE_HÍTALO_LIMA_XAVIER_DA_SILVA_SEJA_DIRECIONADO_PARA_O_HOSPITAL_DE_CLINICAS_DE_BRAGANÇA,_A_MESMA_JA_ENTROU_EM_CONTATO_COM_O_HOSPITAL_DE_CLINICAS_QUE_AFIRMOU_TER_CONDIÇÕES_DE_ACEITAR_O_PACIENTE;RECEBIDA;Central_Estadual_de_Regulação;;UPA_Josiel_Rodrigues_Martins_(_CAPANEMA_);;21/09/2016__07:27:00;allan.chagas;
nao_identificado_;ligou__mas_ao_atender_caiu_a_ligação;RECEBIDA;OUTROS;OUTROS;OUTROS;outros;21/09/2016__08:56:00;tatiana.andrade;
nao_identificado_;ligou__mas_ao_atender_caiu_a_ligação;RECEBIDA;OUTROS;OUTROS;OUTROS;outros;21/09/2016__08:57:00;tatiana.andrade;
pamela;enfermeira_de_breves_pediu_auxilio_sobre_paciente_que_esta_internado_no_hosp._municipal_de_breves_informou_que_vai_esta_cadastrando_no_SER.__;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;hosp_municipal_de_breves;21/09/2016__08:46:00;diego.holanda;
GEANE;LIGANDO_PARA_PEDIR_QUE_REGULEM__RN_de_Milena_Gabriela_Silva_Barros_PARA_O_GERALDO_VELOSO;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_REGIONAL_DO_SUDESTE_DO_PARA_DR_GERALDO_VELOSO;;21/09/2016__08:49:00;glaucy.trindade;
NDJ;LUCIANE_LIGOU_PEDINDO_PRA_FALAR_COM_A_Dª_GRAÇA_OU_LIEGE_MAS_NÃO_ESTAVA_NO_MOMENTO_NA_MESA_DELAS_.ELA_FICOU_DE_RETORNAR_A_LIGAÇÃO_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;NDJ;21/09/2016__08:57:00;tereza.brito;
nao_identificado_;ligou__mas_ao_atender_caiu_a_ligação;RECEBIDA;OUTROS;OUTROS;OUTROS;outros;21/09/2016__08:58:00;tatiana.andrade;
HOSPITAL_ABELARDO_SANTOS_;ROSE_LIGOU_INFORMANDO_QUE_O_DIVINA_PROVIDENCIA_NÃO_ESTA_VISUALIZANDO_OS_PACIENTES_LUCAS_GABRIEL_GOMES_CORREA_/_JHONATAN_GEOVANNY_BARBOSA_DOS_SANTOS_/_MIGUEL_PIEDADE_MARTINS_,_INFORMEI_QUE_JÁ_ESTÃO_DIRECIONADO_ESTÃO_NA_SITUAÇÃO_AGUARDANDO_CONFIRMAÇÃO_DE_RESERVA_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_ABELARDO_SANTOS;;21/09/2016__09:11:00;tereza.brito;
ESCOLA_DE_GOVERNANÇA;TEREZA_LIGOU_PEDINDO_PRA_FALAR_COM_A_ENFERMEIRA_KLICIA_(SALA_DE_URGÊNCIA_E_EMERGÊNCIA)_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;ESCOLA_DE_GOVERNANÇA;21/09/2016__09:27:00;tereza.brito;
PAMELA;_LIGANDO_PARA_PERGUNATAR_SE_TEM_O_CADASTRO_DO_RUAN_DA_SILVA_GONÇALVEZ;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;BREVES;21/09/2016__09:13:00;glaucy.trindade;
REGULAÇÃO_DE_DOM_ELISEU_;LIGOU_E_PEDIU_PRA_FALAR_COM_ALGUÉM_DO_SISREG,_TRANSFERI_PARA_A_KAMILA_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_MUNICIPAL_DE_DOM_ELISEU;PESSOA_DESCONHECIDA;21/09/2016__09:38:00;tereza.brito;
ANACLEIA;LIGANDO_PARA_FALAR_COM_ALGUÉM_DE_PORTEL;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;PORTEL;21/09/2016__09:46:00;glaucy.trindade;
VANIA;LIGANDO_PARA_O_RAMAL_231,TRANSFERIR_LIGAÇÃO.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;SESPA;21/09/2016__10:09:00;glaucy.trindade;
NEIDE;LIGOU_PARA_FALAR_COM_A_GRAÇA,_POREM_ELA_ESTAVA_EM_UMA_LIGAÇÃO;RECEBIDA;OUTROS;OUTROS;OUTROS;OUTROS;21/09/2016__10:16:00;tatiana.andrade;
PESSOA_DESCONHECIDA;ATENDI_MAS_CAIU_A_LIGAÇÃO_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;PESSOA_DESCONHECIDA;21/09/2016__10:18:00;tereza.brito;
ANA_CARLA;LIGANDO_E_PERGUNTANDO_SE_É_DO_CONSULTÓRIO_DA_DRA._MONICA;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;PESSOAL;21/09/2016__10:23:00;glaucy.trindade;
UPA_DAICO_;LIGOU_PRA_INFORMAR_QUE_ESTA_ATUALIZANDO_O_QUADRO_CLINICO_DO_PACIENTE_MIGUEL_GONÇALVES_DE_MESCOUTO_E_QUE_GOSTARIA_DE_SER_REGULADO_PARA_REGIÃO_MESMO_DENTRO_DE_BELÉM_.;RECEBIDA;Central_Estadual_de_Regulação;;UPA_DAICO;;21/09/2016__11:01:00;tereza.brito;
NILCE;LIGOU_E_PEDIU_PRA_FALAR_COM_A_Dª_GRAÇA,_MAS_NO_MOMENTO_NÃO_ESTAVA_NA_MESA_DELA_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;NILCE;21/09/2016__11:14:00;tereza.brito;
UELIDA;PEDIDO_QUE_DINA_GRAÇA_LIGUE_PARA_ELA,_99152-3611;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;REDENÇÃO;21/09/2016__11:14:00;glaucy.trindade;
SANTA_CASA_DE_MISERICORDIA;DANIEL_LIGOU_E_PEDIU_PRA_FALAR_COM_A_DRª_STELA_.;RECEBIDA;Central_Estadual_de_Regulação;;SANTA_CASA_DE_MISERICORDIA_DO_PARA;;21/09/2016__11:52:00;tereza.brito;
UELIDA;QUERENDO_FALAR_COM_A_LIEGE;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;REDENÇÃO;21/09/2016__11:52:00;glaucy.trindade;
EDER;promotor_de_maraba_ligou_para_saber_de_um_sisreg_de_uma_criança_que_esta_precisando_de_leito_no_hosp._ophir_loyola,_DEI_O_CONTATO_DO_DERE_BELEM;RECEBIDA;HOSPITAL_OPHIR_LOYOLA;;OUTROS;PROMOTORIA_DE_MARABA;21/09/2016__13:14:00;tatiana.andrade;
DRA_ROSARIO;LIGOU_PARA_FALR_COM_O_ROSENDO_;RECEBIDA;OUTROS;OUTROS;OUTROS;outros;21/09/2016__13:42:00;tatiana.andrade;
HOSPITAL_REGIONAL_DE_PARAGOMINAS;ENFERMEIRA_INLDENIR_LIGOU_ACHANDO_QUE_ESTAVA_FALANDO_COM_HOSPITAL_REGIONAL_DR_OLÍMPIO_CARDOSO_DA_SILVEIRA_(SALINÓPOLIS)_PRA_FALAR_SOBRE_O_PACIENTE_FRANCISCO_SOARES_DE_OLIVEIRA_QUE_ESTA_COM_O_LEITO_RESERVADO_PARA_O_DIVINA_PROVIDENCIA_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_REGIONAL_PUBLICO_DO_LESTE_(Paragominas);;21/09/2016__14:11:00;tereza.brito;
PESSOA_DESCONHECIDA;LIGOU_E_PEDIU_PRA_FALAR_COM_O_ROSENDO_(URGÊNCIA_E_EMERGÊNCIA)_._;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;PESSOA_DESCONHECIDA;21/09/2016__14:41:00;tereza.brito;
UILY;QUERENDO_QUEEU_ENTRE_EM_CONTATO_COM_O_DERE_A_RESPEITO_DO_PACIENTE__ANA_LUCIA_COSTA_LIMA_QUE_JA_ESTA_RESERVADO;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_DA_DIVINA_PROVIDENCIA_ESTADUAL;;21/09/2016__14:45:00;glaucy.trindade;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;LIGUEI_E_FALEI_COM_MARLENE_(ASSISTENTE_SOCIAL)_SOBRE_O_PACIENTE_FRANCISCO_SOARES_DE_OLIVEIRA,_PERGUNTEI_SE_VAI_PARA_O_DIVINA_PROVIDENCIA_OU_O_REGIONAL_DE_PARAGOMINAS_?_ELA_INFORMOU_QUE_JÁ_FOI_TRANSFERIDO_A_UMA_HORA_PARA_O_DIVINA_PROVIDENCIA_.;DISCADA;HOSPITAL_REGIONAL_DR_OLIMPÍO_CARDOSO_DA_SILVEIRA_(SALINÓPOLIS)_;;Central_Estadual_de_Regulação;;21/09/2016__14:56:00;tereza.brito;
NILCE;QUERENDO_FALAR_COM_DONA_GRAÇA;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;SESPA;21/09/2016__15:14:00;glaucy.trindade;
EMELY;LIGANDO_PARA_O_JEAN_BITAR;RECEBIDA;CENTRO_HOSPITALAR_JEAN_BITAR;;Central_Estadual_de_Regulação;;21/09/2016__15:31:00;glaucy.trindade;
SONIA;LIGANDO_PARA_FALAR_COM__FRANCISCO;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;SESPA;21/09/2016__16:05:00;glaucy.trindade;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;A_PEDIDO_DA_DRª_REGINA_LIGUEI_PARA_SABER_SE_O_PACIENTE_OSVALDO_SEBASTIÃO_PANTOJA_PINHEIRO_SISREG_178946911,_FALEI_COM_A_ALINE_(ASSISTENTE_SOCIAL)_QUE_INFORMOU_QUE_O_PACIENTE_O_PERFIL_É_CLINICO_.;DISCADA;UPA_DAICO;;Central_Estadual_de_Regulação;;21/09/2016__16:11:00;tereza.brito;
UPA_PARAGOMINAS_;CLAUDIA_LIGOU_E_PEDIU_PRA_DIRECIONAR_MARIA_JOSÉ_ERICEIRA_SOUZA_/_LAURO_CASTRO_DO_ROSÁRIO_PARA_O_REGIONAL_DE_PARAGOMINAS_._;RECEBIDA;HOSPITAL_REGIONAL_PUBLICO_DO_LESTE_(Paragominas);;OUTROS;UPA_PARAGOMINAS;21/09/2016__16:23:00;tereza.brito;
Aluisio;LIGOU_ERRADO_QUERENDO_FALAR_COM_O_DERE;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_DA_DIVINA_PROVIDENCIA_ESTADUAL;;21/09/2016__16:33:00;glaucy.trindade;
CLAUDIA;LAURO_CASTRO_DO_ROSARIO;RECEBIDA;Central_Estadual_de_Regulação;;UPA_PARAGOMINAS;;21/09/2016__16:57:00;glaucy.trindade;
ENRIQUE;QUERENDO_FALAR_COM_O_JAMERSON.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;PESSOAL;21/09/2016__17:14:00;glaucy.trindade;
IZABEL;QUERENDO_SABER_SE_PACIENTE_FOI_REGULADA_MARIA_JOSÉ_ERICEIRA_SOUZA,_AINDA_EM_FILA;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_REGIONAL_DE_TUCURUI;;21/09/2016__17:35:00;glaucy.trindade;
GERALDO_VELOSO;GUSTAVO_LIGOU_PEDINDO_PRA_DIRECIONAR_O_RN_DE_JOSIVANIA_MARTINS_DA_SILVA_(HOSPITAL_MATERNO_INFANTIL_DE_MARABA)_.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_REGIONAL_DO_SUDESTE_DO_PARA_DR_GERALDO_VELOSO;;21/09/2016__17:41:00;tereza.brito;
REGULAÇÃO_DE_REDENÇÃO;LIGOU_QUERENDO_FALAR_COM_A_Dª_GRAÇA,_INFORMEI_QUE_ELA_ESTA_PELA_PARTE_DA_MANHÃ_DURANTE_A_SEMANA_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;REGULAÇÃO_DE_REDENÇÃO;21/09/2016__17:46:00;tereza.brito;
MARINEZ_CAPANEMA;VERIFICANDO_E_LIGANDO_SOBRE_PACIENTES_NA_PENDENCIA_;DISCADA;DERE_CAPANEMA;;Central_Estadual_de_Regulação;;22/09/2016__08:19:00;gabriellima;
Ligação_por_engano;a_pessoal_não_se_identificou,_apenas_falou_que_haviam_ligado_e_depois_desligou_o_telefone.__;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;NÃO_INFORMADO;22/09/2016__08:16:00;marcus.oliveira;
SRª_HELOÍSA_UPA_DASAC_(SACRAMENTA);SRª_HELOÍSA_DA_UPA_DASAC_(SACRAMENTA)_LIGOU_PARA_O_SRº_DIEGO_DA_SIHA_E_EU_REPASSEI_A_LIGAÇÃO_PARA_O_MESMO.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_HELOÍSA_UPA_DASAC_(SACRAMENTA);22/09/2016__08:22:00;carlossilva;
DERE_CAPANEMA;FALEI_COM_A_SOCORRO_A_MESMA_ME_INFORMA_QUE_PRECISO_LIGAR_DAQUI_A_10_MIN_;DISCADA;DERE_CAPANEMA;;Central_Estadual_de_Regulação;;22/09/2016__08:32:00;gabriellima;
NÃO_ATENDIDA;liguei_para_SMS_CASTANHAL,_a_pedido_da_médica_reguladora_Nazaré,_para_pedir_o_cancelamento_de_solicitação_de_leito_para_o_paciente_HELCI_MOREIRA_DE_MESQUITA._Segundo_ela_o_mesmo_não_necessitaria_de_cadastro_no_SER_por_ser_paciente_do_OPHIR_LOYOLA,_podendo_da_entrada_por_qualquer_intercorrência._Porém__não_fui_atendido._;DISCADA;SMS_CASTANHAL;;Central_Estadual_de_Regulação;;22/09/2016__08:31:00;marcus.oliveira;
NÃO_ATENDIDA;liguei_para_SMS_CASTANHAL,_a_pedido_da_médica_reguladora_Nazaré,_para_pedir_o_cancelamento_de_solicitação_de_leito_para_o_paciente_HELCI_MOREIRA_DE_MESQUITA._Segundo_ela_o_mesmo_não_necessitaria_de_cadastro_no_SER_por_ser_paciente_do_OPHIR_LOYOLA,_podendo_da_entrada_por_qualquer_intercorrência._Porém__não_fui_atendido._;DISCADA;SMS_CASTANHAL;;Central_Estadual_de_Regulação;;22/09/2016__08:39:00;marcus.oliveira;
NÃO_ATENDIDA;liguei_para_SMS_CASTANHAL,_a_pedido_da_médica_reguladora_Nazaré,_para_pedir_o_cancelamento_de_solicitação_de_leito_para_o_paciente_HELCI_MOREIRA_DE_MESQUITA._Segundo_ela_o_mesmo_não_necessitaria_de_cadastro_no_SER_por_ser_paciente_do_OPHIR_LOYOLA,_podendo_dar_entrada_por_qualquer_intercorrência._Porém,__não_fui_atendido._;DISCADA;SMS_CASTANHAL;;Central_Estadual_de_Regulação;;22/09/2016__08:42:00;marcus.oliveira;
SRª_RAQUELY_REGULAÇÃO_CANAÃ_DOS_CARAJÁS;SRª_RAQUELY_DA_REGULAÇÃO_CANAÃ_DOS_CARAJÁS_LIGOU_PARA_SABER_REFERENTE_A_UM_EMAIL_QUE_MESMA_ENCAMINHOU_A_REGULAÇÃO_E_EU_FALEI_A_ELA_QUE_O_EMAIL_ENVIADO_POR_ELA_FOI_RECEBIDO.;RECEBIDA;OUTROS;CENTRAL_DE_REGULAÇÃO;OUTROS;SRª_RAQUELY_REGULAÇÃO_CANAÃ_DOS_CARAJÁS;22/09/2016__08:41:00;carlossilva;
SANTA_CASA_DE_MISERICORDIA;DANIEL_(REGULAÇÃO)_RETORNOU_A_LIGAÇÃO,_TRANSFERI_PARA_O_ENFERMEIRO_MARCIO,_MAS_CAIU_A_LIGAÇÃO_.;RECEBIDA;Central_Estadual_de_Regulação;;SANTA_CASA_DE_MISERICORDIA_DO_PARA;;22/09/2016__08:45:00;tereza.brito;
EVELIN_SAUDE_CENTER;FOI_FEITO_CONTATO_COM_A_ASSISTENTE_SOCIAL_EVELIN_,_A_MESMA_INFORMA_QUE_IRA_ATUALIZAR_QUADRO_CLINICO_DAS_PACIENTES_NA_PENDENCIA_;DISCADA;SAUDE_CENTER_HOSPITAL_E_MATERNIDADE_(Capanema);;Central_Estadual_de_Regulação;;22/09/2016__08:40:00;gabriellima;
SOCORRO_ASSISTENTE_SOCIAL;FEITO_CONTATO_COM_A_SOCORRO_ASSISTENTE_SOCIAL_SAUDE_CENTER_A_MESMA_INFORMA_QUE_IRÁ_ATUALIZAR_QUANDO_CLINICO_PACIENTE_;DISCADA;SAUDE_CENTER_HOSPITAL_E_MATERNIDADE_(Capanema);;Central_Estadual_de_Regulação;;22/09/2016__09:28:00;gabriellima;
REGIANE_;LIGOU_E_PEDIU_PRA_FALAR_COM_O_OPERADOR_GABRIEL_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;REGIANE;22/09/2016__09:43:00;tereza.brito;
REGULAÇÃO_DE_REDENÇÃO;LIGOU_E_PEDIU_PRA_FALAR_COM_A_Dª_GRAÇA_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;REGULAÇÃO_DE_REDENÇÃO;22/09/2016__09:44:00;tereza.brito;
REGIANE_SANTA_CASA;REGIANE_DA_SANTA_CASA_LIGOU_E_A_TEREZA_ME_PASSOU_A_LIGAÇÃO_;RECEBIDA;Central_Estadual_de_Regulação;;SANTA_CASA_DE_MISERICORDIA_DO_PARA;;22/09/2016__09:35:00;gabriellima;
NDJ;LUCIANE_LIGOU_E_PEDIU_PRA_FALAR_COM_A_Dª_GRAÇA_.;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;NDJ;22/09/2016__09:53:00;tereza.brito;
REGULAÇÃO_MARIO_PINOTTI;FEITO_CONTATO_COM_MARIO_PINNOT_A_PAULA_,_A_MESMA_INFORMA_QUE_IRA_ATUALIZAR_QUADRO_CLINICO_DA_PACIENTE_;DISCADA;HOSPITAL_PRONTO_SOCORRO_MUNICIPAL_MÁRIO_PINOTTI;;Central_Estadual_de_Regulação;;22/09/2016__09:57:00;gabriellima;
HOSPITAL_ONCOLÓGICO_INFANTIL_OCTÁVIO_LOBO;ENFERMEIRA_TAMMY_LIGOU_PEDINDO_PRA_SER_ENVIADO_O_FORMULÁRIO_PREENCHIDO_E_OS_EXAMES_REFERENTE_AO_PACIENTE_PAULO_VINICIUS_SANTOS_MARTINS._FIQUEI_DE_VERIFICAR.;RECEBIDA;Central_Estadual_de_Regulação;;HOSPITAL_ONCOLOGICO_INFANTIL_OCTAVIO_LOBO;;22/09/2016__09:58:00;tereza.brito;
SAMU;RECEBI_UMA_LIGAÇÃO_DA_DRA_GIANA_PASSANDO_PARA_O_MEDICO_REGULADOR_;RECEBIDA;Central_Estadual_de_Regulação;;OUTROS;SAMU;22/09/2016__10:00:00;gabriellima;
CENTRAL_ESTADUAL_DE_REGULAÇÃO;LIGUEI_PARA_A_REGULAÇÃO_MAS_CAIU_A_LIGAÇÃO_.;DISCADA;HOSPITAL_REGIONAL_PÚBLICO_DO_ARAGUAIA;;Central_Estadual_de_Regulação;;22/09/2016__10:11:00;tereza.brito;
